incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC004576,Kidnapping,Southwest,Maplewood,Tx,9537 Lincoln St,29.145686,-91.274634,2018-10-20 20:48:54,OFF0120,Linda,Walker,2710,SUS00438,Linda,Smith,33.0,Male,Asian,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Pistol,High,Under Investigation,Unknown,2.0,-8477.57,1,No Notes
INC002508,Arson,East,Fairview,Ga,1867 Cedar Lane,38.818611,-116.382589,2024-05-10 11:26:48,OFF0020,David,Young,4720,SUS00537,Richard,Wilson,46.0,Female,Black,VIC00883,Jessica,Flores,-28.5,Other,411-660-6684,Blunt Object,Critical,Unknown,Unknown,0.0,48213.78,No,Incident at 1867 Cedar Lane. Officer responded at scene.
INC002950,Trespassing,South,Centerville,Tx,4120 Elm Blvd,42.469686,-79.44296,2021-01-15 01:39:00,OFF0078,Daniel,Wright,9694,SUS00670,Sarah,Davis,45.0,Unknown,Hispanic,VIC00975,Susan,Jones,43.0,Unknown,673-955-4329,Firearm,High,Resolved,Warning,1.0,33499.33,YES,Incident at 4120 Elm Blvd. Officer responded at scene.
INC002170,Homicide,East,Fairview,Ga,8789 Washington Ave,28.31013,-77.679746,2024-05-01 17:57:37,OFF0015,Emily,Hall,9066,SUS00225,Anthony,Davis,26.0,Male,Unknown,VIC00862,Matthew,Jones,26.0,Other,2359365085,Knife,Unknown,Under Investigation,Warning,3.0,32818.04,0,No Notes
INC003088,Kidnapping,Northwest,Riverside,Tx,6958 Cedar Lane,29.062986,-121.826614,2021-09-11 10:18:02,OFF0035,Susan,Williams,8965,SUS00658,Jessica,Lee,91.5,Unknown,Asian,VIC00603,Mary,Thompson,40.0,Male,965-519-7306,Knife,Low,Under Investigation,No Arrest,2.0,40950.57,1,Incident at 6958 Cedar Lane. Officer responded at scene.
INC004834,Burglary,Southeast,Oakdale,Ga,527 Oak Ave,42.20893,-78.600784,2021-10-08 21:25:55,OFF0060,Barbara,Hall,6503,SUS00397,Charles,Torres,16.0,Male,White,VIC00443,Thomas,Nguyen,76.0,Unknown,877-939-7303,Blunt Object,High,Closed,Case Dismissed,2.0,13500.21,Unknown,Incident at 527 Oak Ave. Officer responded at scene.
INC001045,DUI,West,Oakdale,Ny,3630 Elm Blvd,31.747974,-110.174446,2023-08-06 06:38:32,OFF0133,Chris,Torres,5567,SUS00784,Barbara,Wilson,45.0,Female,Asian,VIC00860,James,Green,72.0,Female,338-185-3736,Rifle,Critical,Resolved,Dismissed,4.0,21583.71,False,Incident at 3630 Elm Blvd. Officer responded at scene.
INC001874,Abduction,Northwest,Oakdale,Ca,1093 Main St,47.347624,-94.65644,2020-11-20 16:20:55,OFF0102,Ashley,Walker,9620,SUS00171,Emily,White,59.0,Female,Unknown,VIC00975,Michelle,White,21.0,Female,644-629-9763,Bat,High,Investgation,Unknown,1.0,48825.29,0,Incident at 1093 Main St. Officer responded at scene.
INC002035,Trespassing,Midtown,Lakewood,Oh,6036 Cedar Lane,38.223056,-119.594703,2018-12-07 05:52:31,OFF0140,Barbara,Anderson,9304,SUS00765,Richard,Garcia,27.0,Unknown,Black,VIC00202,Sarah,White,49.0,Male,462-789-2720,Hands,High,Closed,No Arrest,3.0,23759.76,No,Incident at 6036 Cedar Lane. Officer responded at scene.
INC000001,Kidnapping,North,Maplewood,Ny,3658 Elm Blvd,41.938838,-86.811627,2022-08-22 09:28:35,OFF0023,Charles,Jackson,5567,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00239,James,Thompson,35.0,Unknown,Not Provided,Unknown,Critical,Closed,Arres Made,2.0,40471.52,Yes,Incident at 3658 Elm Blvd. Officer responded at scene.
INC002804,Drug Offense,Northwest,Riverside,Il,240 River Rd,31.09057,-80.352885,2022-04-16 11:18:13,OFF0064,Matthew,Thompson,3960,SUS00644,Patricia,Jackson,16.0,Unknown,Unknown,VIC00429,Jennifer,Taylor,88.0,Female,430-683-3662,Pistol,Medium,Investgation,Warning Issued,5.0,42610.11,No,Incident at 240 River Rd. Officer responded at scene.
INC004167,Breaking & Entering,Southwest,Fairview,Oh,6854 Park Rd,40.370651,86.2572,2023-12-04 01:27:24,OFF0040,Donna,Moore,4368,SUS00381,Charles,Williams,64.0,Male,Unknown,VIC00114,Matthew,Thompson,31.0,Male,5724413553,Knife,High,Investgation,Arrest Made,2.0,14749.92,NO,Incident at 6854 Park Rd. Officer responded at scene.
INC001437,Assault & Battery,East,Springfield,Az,4959 Cedar Lane,26.798691,-116.51185,2023-09-26 07:53:13,OFF0133,Richard,Garcia,8977,SUS00521,Robert,Walker,47.0,Female,White,VIC00198,Matthew,Garcia,83.0,Unknown,327-742-8111,Unknown,Medium,Open,Unknown,5.0,597.95,Yes,Incident at 4959 Cedar Lane. Officer responded at scene.
INC003835,DUI,Northwest,Riverside,Oh,8044 Oak Ave,156.4073,-121.222546,2021-05-08 15:23:42,OFF0061,Jessica,Smith,6620,SUS00425,Jessica,Scott,45.0,Other,Hispanic,VIC00677,Richard,Green,49.0,Male,207-298-2984,Knife,Low,Open,Case Dismissed,4.0,20246.95,no,Incident at 8044 Oak Ave. Officer responded at scene.
INC002138,Trespassing,Southwest,Maplewood,Il,3197 Park Rd,44.233425,-105.001471,2024-07-29 16:22:47,OFF0077,Jennifer,Moore,8058,SUS00451,Donna,Torres,46.0,Female,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Blunt Object,Critical,Investgation,Case Dismissed,3.0,3458.3,yes,Incident at 3197 Park Rd. Officer responded at scene.
INC002730,Homicide,Midtown,Riverside,Fl,8858 Cedar Lane,43.46523,-99.137658,2022-01-27 05:43:58,OFF0117,David,Martin,2448,SUS00171,John,Davis,46.0,Female,Asian,VIC00699,Joseph,White,21.0,Female,534-365-2667,Blunt Object,Unknown,Open,Arrest Made,4.0,7700.52,0,Incident at 8858 Cedar Lane. Officer responded at scene.
INC002314,Homicide,Northeast,Lakewood,Nc,6502 River Rd,185.3248,-107.950526,2024-05-15 11:05:03,OFF0101,Michael,Lee,8228,SUS00446,Barbara,Taylor,46.0,Female,Unknown,VIC00268,Robert,Allen,54.0,Female,Not Provided,Firearm,Critical,Closed,Unknown,0.0,24669.99,NO,Incident at 6502 River Rd. Officer responded at scene.
INC004086,Robbery,East,Hillcrest,Fl,6275 Cedar Lane,43.780785,-90.491917,2023-06-01 09:45:12,OFF0031,Robert,Harris,6841,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00131,Anthony,Moore,25.0,Female,780-440-8728,Firearm,Low,Pending,Warning Issued,4.0,28084.43,No,Incident at 6275 Cedar Lane. Officer responded at scene.
INC004844,Property Damage,Southwest,Centerville,Nc,5434 Maple Dr,36.9671225,-119.076148,2019-12-10 07:04:20,OFF0110,Mary,Harris,9718,SUS00254,David,Hall,36.0,Male,Hispanic,VIC00699,David,White,22.0,Male,Not Provided,Unknown,Medium,Unknown,Arrest Made,3.0,36908.02,False,Incident at 5434 Maple Dr. Officer responded at scene.
INC000646,Assault,West,Centerville,Il,3240 Maple Dr,34.285104,-120.898856,2023-05-30 15:14:31,OFF0116,Sarah,Garcia,9380,SUS00786,David,Green,-0.5,Male,Unknown,VIC00442,Susan,White,84.0,Unknown,Not Provided,Pistol,Critical,Closed,Arres Made,-3.5,18542.68,NO,No Notes
INC004616,Drug Offense,East,Fairview,Oh,3192 Cedar Lane,25.562612,-95.935107,2021-10-19 18:01:35,OFF0135,Michael,Walker,9813,SUS00463,Susan,Scott,46.0,Female,White,VIC00436,Mark,Davis,53.0,Male,701-116-9073,Firearm,Medium,Closed,Unknown,5.0,36764.13,0,Incident at 3192 Cedar Lane. Officer responded at scene.
INC002404,Kidnapping,Central,Lakewood,Il,5063 Elm Blvd,31.603194,-91.416975,2022-10-25 04:17:31,OFF0133,William,Green,7256,SUS00225,Jessica,Green,30.0,Male,Unknown,VIC00331,Anthony,Hill,62.0,Unknown,2792842808,Blunt Object,High,Under Investigation,Unknown,0.0,4202.14,0,Incident at 5063 Elm Blvd. Officer responded at scene.
INC003658,Kidnapping,North,Oakdale,Ca,6442 Main St,46.311024,-112.925848,2022-07-28 02:27:15,OFF0121,Jessica,Smith,1950,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00301,Jennifer,Scott,45.0,Other,(436) -87-6-4573,Knife,High,Unknown,Arrest Made,1.0,45953.07,Yes,Incident at 6442 Main St. Officer responded at scene.
INC003407,Fraud,Northeast,Maplewood,Pa,3439 Maple Dr,33.92007,-94.65644,2019-12-13 07:38:37,OFF0063,Donna,Hall,9957,SUS00345,Jessica,Flores,56.0,Male,Asian,VIC00743,Jennifer,Wright,34.0,Female,786-167-4828,Blunt Object,Low,Unknown,Dismissed,0.0,35974.04,yes,No Notes
INC000155,Drug Offense,North,Lakewood,Fl,8249 Main St,43.556757,-104.437793,2018-12-21 02:09:59,OFF0059,Patricia,Thompson,4671,SUS00499,David,Torres,37.0,Male,White,VIC00789,William,Flores,29.0,Female,9069949444,Hands/Feet,Low,Open,Warning,-3.0,48132.36,No,Incident at 8249 Main St. Officer responded at scene.
INC001180,Manslaughter,North,Maplewood,Az,5346 Oak Ave,32.96293,-75.424511,2023-05-21 14:29:34,OFF0043,richard,Flores,1293,SUS00778,Mark,Thompson,-0.5,Male,Hispanic,VIC00256,Robert,Smith,12.0,Male,8987513822,Unarmed,Medium,Open,No Arrest,5.0,24086.12,True,No Notes
INC003276,Cybercrime,East,Springfield,Oh,3226 Cedar Lane,32.771665,-85.532844,2020-08-13 16:40:09,OFF0047,Jessica,Johnson,3888,SUS00125,Sarah,Nguyen,69.0,Female,Unknown,VIC00169,John,Wilson,51.0,Unknown,509-122-7168,Unarmed,Medium,Open,Arrest Made,5.0,7335.54,Yes,Incident at 3226 Cedar Lane. Officer responded at scene.
INC001575,Fraud,Southwest,Lakewood,Ca,6509 Cedar Lane,35.593332,-121.719773,2020-11-23 22:17:47,OFF0095,Daniel,Smith,4664,SUS00488,Patricia,Flores,73.0,Unknown,Black,VIC00001,Sarah,Wright,15.0,Female,691-620-8304,Blunt Object,Critical,Under Investigation,Case Dismissed,3.0,36486.99,yes,Incident at 6509 Cedar Lane. Officer responded at scene.
INC001232,Fraud,East,Maplewood,Nc,2286 Washington Ave,41.30943,-106.558528,2021-04-19 09:42:07,OFF0060,Mark,Allen,5561,SUS00293,Chris,Young,74.0,Other,Hispanic,VIC00659,Nancy,Torres,35.0,Unknown,(887) -97-9-3469,Firearm,Medium,Closed,No Arrest,2.0,37040.15,0,No Notes
INC004459,Domestic Violence,East,Riverside,Ga,4550 Washington Ave,33.130932,95.6298,2020-05-29 05:45:19,OFF0040,Mary,Flores,6279,SUS00613,Mark,Johnson,37.0,Male,Black,VIC00916,Susan,Nguyen,47.0,Male,481-834-9713,Unarmed,Medium,Pendng,Warning,2.0,23759.76,False,No Notes
INC000133,Cybercrime,Midtown,Lakewood,Nc,7244 Maple Dr,40.850381,-83.954693,2018-05-05 12:38:59,OFF0036,Ashley,Thompson,2914,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00633,Joseph,Anderson,127.5,Male,256-722-4197,Blunt Object,Medium,Investgation,Unknown,1.0,23759.76,True,Incident at 7244 Maple Dr. Officer responded at scene.
INC000262,Breaking & Entering,South,Centerville,Nc,3128 Oak Ave,42.643652,-99.59077,2020-05-10 04:32:39,OFF0120,Joseph,Flores,3493,SUS00667,Jennifer,Walker,51.0,Male,Hispanic,VIC00541,Emily,Nguyen,127.5,Male,611-688-5813,Firearm,Critical,Pendng,No Arrest,0.0,426.9,NO,Incident at 3128 Oak Ave. Officer responded at scene.
INC001690,Fraud,Southwest,Lakewood,Pa,4083 Park Rd,41.362824,-71.527694,2019-09-21 18:39:23,OFF0041,Susan,Jackson,3971,SUS00088,Chris,White,32.0,Female,Unknown,VIC00705,Daniel,Taylor,57.0,Female,644-784-3108,Unknown,Critical,Investgation,Warning Issued,4.0,3439.51,No,Incident at 4083 Park Rd. Officer responded at scene.
INC001170,Robbery,East,Riverside,Ga,3454 Maple Dr,25.302574,-109.716031,2022-04-04 13:44:13,OFF0078,Karen,Walker,6273,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00038,Patricia,Anderson,22.0,Unknown,288-371-7791,Unknown,Critical,Under Investigation,Arrest Made,3.0,38477.89,Unknown,Incident at 3454 Maple Dr. Officer responded at scene.
INC000412,Cybercrime,South,Centerville,Ny,5140 Washington Ave,32.527721,-83.689054,2021-04-19 14:15:32,OFF0103,Barbara,Hill,7542,SUS00767,Emily,Brown,53.0,Female,Unknown,VIC00133,Ashley,Garcia,24.0,Unknown,344-832-8145,Unknown,High,Closed,Case Dismissed,1.0,855.39,No,No Notes
INC004471,DUI,Midtown,Hillcrest,Pa,2732 Park Rd,36.013659,-109.725116,2024-03-20 10:30:40,OFF0032,Sarah,Green,6712,SUS00287,Ashley,Anderson,19.0,Unknown,Black,VIC00258,Ashley,Taylor,127.5,Other,584-320-7510,Unknown,Medium,Pending,Dismissed,2.0,873.45,NO,Incident at 2732 Park Rd. Officer responded at scene.
INC004562,Theft,East,Maplewood,Ca,8013 Sunset Blvd,40.765728,-82.020457,2023-05-12 03:21:36,OFF0127,David,Green,1718,SUS00133,Joseph,Lee,69.0,Unknown,White,VIC00832,William,Johnson,37.0,Female,441-577-8333,Gun,Unknown,Investgation,Unknown,2.0,8400.1,no,Incident at 8013 Sunset Blvd. Officer responded at scene.
INC002060,Theft,West,Oakdale,Pa,2190 Elm Blvd,190.5604,-99.831291,2024-01-29 22:12:28,OFF0055,Michael,Thomas,1471,SUS00413,Mary,Garcia,73.0,Male,White,VIC00616,Carol,Nguyen,54.0,Female,Not Provided,Blunt Object,Unknown,Pendng,Warning,4.0,42823.53,Yes,Incident at 2190 Elm Blvd. Officer responded at scene.
INC002529,Domestic Violence,North,Lakewood,Oh,7234 Elm Blvd,46.227614,-111.673019,2020-08-29 22:16:10,OFF0030,MATTHEW,Davis,3413,SUS00551,Charles,Moore,67.0,Male,Unknown,VIC00920,Linda,White,82.0,Male,Not Provided,Unarmed,Critical,Unknown,No Arrest,1.0,32785.94,0,Incident at 7234 Elm Blvd. Officer responded at scene.
INC002407,Property Damage,North,Centerville,Ca,5690 Main St,25.318585,-93.327973,2021-05-13 11:49:07,OFF0045,Joseph,Davis,9151,SUS00338,Robert,Smith,74.0,Unknown,Unknown,VIC00052,William,Williams,40.0,Unknown,584-601-8858,Pistol,Medium,Open,Arrest Made,2.0,9643.45,False,Incident at 5690 Main St. Officer responded at scene.
INC002641,Robbery,West,Lakewood,Il,2945 Park Rd,37.967368,-118.378659,2023-04-09 14:33:07,OFF0147,Nancy,Wright,3576,SUS00483,Thomas,Green,45.0,Unknown,Black,VIC00014,Ashley,Wilson,74.0,Unknown,5695181928,Bat,Critical,Investgation,Unknown,-2.0,47617.46,1,Incident at 2945 Park Rd. Officer responded at scene.
INC003029,Fraud,Southwest,Centerville,Ca,121 Cedar Lane,45.24676,-108.926677,2023-07-11 08:49:02,OFF0078,Mary,Allen,7919,SUS00099,Susan,Wright,63.0,Female,White,VIC00859,Susan,Davis,10.0,Male,Not Provided,Unknown,Critical,Open,No Arrest,5.0,36812.64,0,Incident at 121 Cedar Lane. Officer responded at scene.
INC003020,Arson,Northwest,Springfield,Oh,383 Cedar Lane,29.874215,-105.363579,2024-08-19 16:17:03,OFF0121,Mark,Anderson,6383,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00987,Karen,Wilson,34.0,Female,525-789-8436,Hands/Feet,High,Under Investigation,Arrest Made,0.0,49082.72,YES,Incident at 383 Cedar Lane. Officer responded at scene.
INC003262,Manslaughter,Northwest,Lakewood,Tx,9528 Cedar Lane,31.040396,-96.470695,2023-07-19 16:21:28,OFF0110,Linda,Garcia,3804,SUS00669,James,Williams,74.0,Male,Hispanic,VIC00070,Chris,Lee,28.0,Male,899-949-4754,Bat,Low,Closed,Warning Issued,0.0,19787.9,0,Incident at 9528 Cedar Lane. Officer responded at scene.
INC004112,Trespassing,Northwest,Centerville,Ny,3363 Cedar Lane,43.556311,-113.276607,2018-07-13 12:56:52,OFF0082,Emily,Lee,8245,SUS00661,Michelle,Torres,46.0,Female,Hispanic,VIC00873,Matthew,Wright,36.0,Other,782-672-3856,Gun,Critical,Investgation,Dismissed,2.0,23759.76,YES,No Notes
INC004965,Arson,North,Riverside,Il,8745 Washington Ave,28.5315,-95.9275,2024-02-13 19:09:32,OFF0107,Matthew,Nguyen,1452,SUS00212,Daniel,Thomas,62.0,Unknown,Unknown,VIC00162,William,Thompson,66.0,Male,576-840-4684,Firearm,Medium,Open,Unknown,4.0,2586.86,no,No Notes
INC000558,Robbery,Southwest,Oakdale,Il,5354 Park Rd,36.9671225,-117.001441,2022-01-01 05:54:24,OFF0104,David,Johnson,5237,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00563,James,Johnson,85.0,Male,802-448-5488,Unknown,Medium,Under Investigation,Warning,1.0,46728.07,YES,Incident at 5354 Park Rd. Officer responded at scene.
INC000839,Domestic Violence,Northeast,Fairview,Pa,8867 Washington Ave,39.688092,-95.451208,2020-04-30 21:15:20,OFF0135,Carol,Garcia,1216,SUS00450,John,Jones,40.0,Male,Asian,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Firearm,Unknown,Resolved,Case Dismissed,3.0,26474.9,No,Incident at 8867 Washington Ave. Officer responded at scene.
INC002836,Property Damage,Northeast,Hillcrest,Ga,9732 Lincoln St,25.802746,-85.261269,2022-10-06 14:49:59,OFF0102,Jessica,Wright,3176,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00849,Sarah,Walker,-28.5,Female,249-346-9742,Blunt Object,Critical,Open,Arrest Made,5.0,33190.73,yes,Incident at 9732 Lincoln St. Officer responded at scene.
INC001394,Domestic Violence,Southeast,Fairview,Tx,3799 Lincoln St,29.505635,-75.140887,2018-11-29 18:34:03,OFF0100,David,Miller,2865,SUS00149,Jessica,Wilson,37.0,Female,Unknown,VIC00761,Joseph,Green,55.0,Female,653-135-6805,Unarmed,Medium,Pendng,Warning,0.0,18084.71,Unknown,No Notes
INC002674,DUI,Southeast,Centerville,Ga,1239 River Rd,33.41321,-94.65644,2021-09-29 05:48:06,OFF0059,Chris,Williams,3028,SUS00312,Jessica,Moore,47.0,Male,Hispanic,VIC00584,Jessica,White,40.0,Unknown,Not Provided,Hands/Feet,Unknown,Under Investigation,Dismissed,2.0,26608.87,No,No Notes
INC003414,Vandalism,North,Springfield,Pa,1204 Elm Blvd,44.913245,-91.876283,2022-08-24 06:06:15,OFF0143,David,Jackson,6749,SUS00580,David,Nguyen,48.0,Female,Black,VIC00933,Chris,Green,24.0,Female,537-104-2916,Unknown,High,Pending,Unknown,1.0,48453.32,No,Incident at 1204 Elm Blvd. Officer responded at scene.
INC003466,Domestic Violence,East,Riverside,Oh,5192 Washington Ave,35.831091,-92.81266,2019-01-27 05:08:08,OFF0080,Donna,Wright,5567,SUS00200,Matthew,Harris,55.0,Male,Unknown,VIC00802,Charles,Thomas,17.0,Male,376-669-2735,Unarmed,Critical,Unknown,Arrest Made,0.0,11487.69,No,Incident at 5192 Washington Ave. Officer responded at scene.
INC004561,Cybercrime,Central,Maplewood,Az,7899 Elm Blvd,40.536775,-94.65644,2024-03-03 15:05:24,OFF0081,Nancy,Miller,8133,SUS00504,Robert,Hall,42.0,Male,Black,VIC00289,Carol,Scott,77.0,Unknown,650-766-7027,Hands,Medium,Under Investigation,No Arrest,4.0,23759.76,Yes,No Notes
INC004602,Cybercrime,North,Centerville,Ca,9085 Lincoln St,32.182585,-78.571541,2020-08-29 12:51:23,OFF0085,Joseph,Green,5112,SUS00041,James,Walker,56.0,Female,Unknown,VIC00153,William,Johnson,73.0,Female,852-843-7066,Gun,High,Open,Unknown,3.0,39709.94,0,Incident at 9085 Lincoln St. Officer responded at scene.
INC002098,Theft,South,Springfield,Nc,3367 Washington Ave,35.911354,56.7168,2023-09-29 13:45:21,OFF0022,  Chris  ,Hall,6077,SUS00476,Michael,Garcia,46.0,Unknown,Hispanic,VIC00063,Emily,Hall,35.0,Unknown,429-686-7127,Blunt Object,Low,Closed,Arrest Made,2.0,39626.72,YES,Incident at 3367 Washington Ave. Officer responded at scene.
INC002483,Assault,East,Fairview,Oh,7427 Main St,46.004788,-102.038412,2021-01-09 17:26:18,OFF0012,Mark,Young,5823,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00802,Thomas,Lee,53.0,Female,703-718-3829,Bat,Low,Open,Unknown,4.0,33646.32,True,Incident at 7427 Main St. Officer responded at scene.
INC004242,Trespassing,West,Hillcrest,Az,7714 Washington Ave,31.146066,-70.833766,2021-12-19 16:24:06,OFF0122,Nancy,Nguyen,1186,SUS00468,Charles,Thomas,54.0,Male,White,VIC00627,Karen,Green,85.0,Unknown,905-841-2857,Hands,High,Investgation,Warning,2.0,16157.9,0,Incident at 7714 Washington Ave. Officer responded at scene.
INC004575,Arson,East,Centerville,Pa,144 Cedar Lane,32.116001,-83.363202,2024-07-18 12:56:46,OFF0089,James,Green,7662,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00641,David,Hill,33.0,Male,580-862-5864,Unknown,High,Closed,No Arrest,4.0,10254.73,no,Incident at 144 Cedar Lane. Officer responded at scene.
INC002919,Sexual Assault,South,Centerville,Il,6471 Oak Ave,31.362216,-95.750202,2023-06-02 07:10:36,OFF0060,Jessica,Nguyen,9073,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00596,Mary,Martin,84.0,Female,273-855-2204,Gun,Critical,Open,Arres Made,1.0,15786.67,NO,Incident at 6471 Oak Ave. Officer responded at scene.
INC004462,Drug Offense,Northeast,Maplewood,Fl,8787 Sunset Blvd,36.9671225,-103.740591,2021-02-13 19:08:02,OFF0095,William,Brown,8444,SUS00013,Mary,Walker,27.0,Female,Black,VIC00111,John,Allen,31.0,Male,694-527-9280,Hands/Feet,Critical,Closed,Unknown,0.0,23257.51,Yes,Incident at 8787 Sunset Blvd. Officer responded at scene.
INC003696,Cybercrime,North,Centerville,Ca,1475 Oak Ave,29.745405,75.6262,2021-03-14 01:06:48,OFF0051,William,Allen,1644,SUS00236,Robert,Torres,43.0,Male,Unknown,VIC00681,Michelle,Wilson,73.0,Female,595-718-9026,Firearm,Medium,Closed,Warning Issued,5.0,-20649.585000000006,Yes,No Notes
INC003697,Cybercrime,Midtown,Fairview,Pa,5500 Park Rd,29.44433,-72.156114,2018-09-02 03:13:29,OFF0100,Jennifer,Thomas,6375,SUS00594,Jessica,Martin,66.0,Female,Hispanic,VIC00751,James,Allen,51.0,Male,828-900-6851,Hands,Unknown,Closed,Arres Made,4.0,25103.83,yes,No Notes
INC001424,Theft,Central,Hillcrest,Oh,2242 Sunset Blvd,40.527484,-86.956235,2020-01-14 15:33:15,OFF0073,Mary,Green,8499,SUS00075,Mark,Wright,40.0,Other,Unknown,VIC00497,William,Harris,77.0,Unknown,913-414-9548,Unknown,Low,Unknown,Arrest Made,-3.0,12546.98,No,Incident at 2242 Sunset Blvd. Officer responded at scene.
INC000160,Vandalism,Southeast,Oakdale,Az,9924 Elm Blvd,42.524878,89.3379,2021-12-03 01:53:29,OFF0116,Ashley,White,3440,SUS00746,Donna,Lee,57.0,Unknown,Black,VIC00397,Richard,Taylor,49.0,Male,886-553-5544,Blunt Object,High,Under Investigation,Arrest Made,4.0,31505.46,YES,Incident at 9924 Elm Blvd. Officer responded at scene.
INC004570,Trespassing,Southeast,Hillcrest,Az,7014 Washington Ave,35.530203,-90.242925,2023-07-13 17:04:37,OFF0064,Chris,Wright,1322,SUS00570,Sarah,Thomas,40.0,Male,Unknown,VIC00527,Karen,Moore,89.0,Male,370-821-4380,Pistol,Unknown,Open,No Arrest,2.0,18005.33,1,Incident at 7014 Washington Ave. Officer responded at scene.
INC000207,Drug Offense,Northeast,Lakewood,Az,2417 Sunset Blvd,44.878931,-116.092442,2023-09-25 21:00:17,OFF0105,William,Martin,1060,SUS00462,Michelle,Jones,55.0,Male,Unknown,VIC00993,Mary,Miller,-28.5,Female,913-659-3721,Bat,Critical,Closed,Case Dismissed,1.0,48587.23,False,Incident at 2417 Sunset Blvd. Officer responded at scene.
INC004643,Drug Offense,Northeast,Maplewood,Pa,7220 River Rd,25.974489,-70.931824,2018-09-23 14:38:11,OFF0102,Nancy,Hill,3216,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00419,Jessica,Jones,67.0,Female,(972) -92-9-5667,Hands,High,Open,Arres Made,5.0,33623.69,1,Incident at 7220 River Rd. Officer responded at scene.
INC003446,Domestic Violence,Midtown,Hillcrest,Ga,5073 Park Rd,45.093037,-87.238945,2020-10-23 06:18:44,OFF0060,SARAH,Martin,6699,SUS00348,Charles,Brown,46.0,Other,Unknown,VIC00499,Michelle,Allen,70.0,Male,627-652-8023,Rifle,High,Open,Arrest Made,0.0,4851.4,0,No Notes
INC001982,Sexual Assault,Southwest,Centerville,Pa,9946 River Rd,32.370337,-119.341618,2020-02-02 00:59:18,OFF0004,John,Torres,9618,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00653,James,Lee,57.0,Male,Not Provided,Unknown,Unknown,Closed,Unknown,-1.0,31430.47,Unknown,Incident at 9946 River Rd. Officer responded at scene.
INC001215,Drug Offense,East,Hillcrest,Ny,4948 Lincoln St,32.479739,-78.018092,2018-12-04 09:22:38,OFF0086,Daniel,Thompson,3515,SUS00159,Mark,Miller,69.0,Male,Unknown,VIC00843,Sarah,Thomas,14.0,Male,781-537-8331,Unknown,Low,Pendng,Arrest Made,5.0,38139.21,No,No Notes
INC001368,Property Damage,South,Maplewood,Ca,7115 Maple Dr,45.602184,-95.172735,2024-11-01 09:27:34,OFF0010,Donna,Johnson,4173,SUS00455,Mark,Thompson,74.0,Female,Black,VIC00949,Jessica,Hill,36.0,Unknown,Not Provided,Unknown,Unknown,Open,Warning Issued,1.0,23542.98,True,No Notes
INC000851,Cybercrime,Central,Oakdale,Ny,1724 Main St,36.9671225,-93.747261,2023-10-26 22:21:41,OFF0012,Chris,Harris,9774,SUS00439,Ashley,Wright,35.0,Male,Unknown,VIC00385,Karen,Torres,77.0,Male,214-380-2744,Pistol,Unknown,Pendng,Unknown,5.0,14174.03,YES,Incident at 1724 Main St. Officer responded at scene.
INC001032,Trespassing,Midtown,Maplewood,Il,1231 Cedar Lane,36.464527,-74.235031,2024-06-22 08:33:52,OFF0113,Jessica,Hill,4210,SUS00774,Karen,Green,60.0,Female,Hispanic,VIC00358,Carol,Moore,49.0,Male,756-538-6107,Unarmed,High,Open,Arres Made,2.0,44932.67,NO,Incident at 1231 Cedar Lane. Officer responded at scene.
INC000998,Theft,Midtown,Springfield,Tx,6089 Park Rd,32.699685,-80.187095,2024-09-23 15:11:21,OFF0008,Susan,Davis,3933,SUS00790,Jessica,Wright,26.0,Female,Unknown,VIC00575,Michelle,Thompson,79.0,Male,507-710-9117,Knife,Low,Open,Unknown,4.0,44173.6,NO,Incident at 6089 Park Rd. Officer responded at scene.
